"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology","pct"
87869,6.6,4.7,4.4,7,437,"lv","true","level2",5
87810,1.2,10,8.9,2,3253,"lv","true","level3",2
87845,3.4,8.7,6.7,4,691,"lv","true","level4",6
87912,3.4,8,5.6,4,1003,"rv","true","level3",5
87861,3.7,7.3,8.9,11,1365,"lv","true","level3",2
87831,5.9,6,8.9,0,1238,"lv","true","level3",3
87807,0,10,8.9,3,677,"rv","true","level4",6
87807,0,10,8.9,3,677,"lv","true","level4",4
87821,5.9,6,8.9,3,592,"lv","true","level3",5
87822,5.9,6,8.9,3,1296,"lv","true","level3",3
87823,5.9,6,8.9,3,692,"lv","true","level3",2
87824,5.9,6,8.9,3,530,"lv","true","level3",4
87825,5.9,6,8.9,3,475,"lv","true","level3",3
87826,5.9,6,8.9,3,536,"lv","true","level3",6
87827,5.9,6,8.9,3,453,"lv","true","level3",6
87828,5.9,6,8.9,3,601,"lv","true","level3",2
87829,5.9,6,8.9,3,825,"lv","true","level3",4
87830,5.9,6,8.9,3,469,"lv","true","level3",3
87788,4.7,0,2.8,4,1858,"lv","true","level3",6.6
87806,0,10,8.9,7,677,"rv","true","level4",6
87806,0,10,8.9,7,677,"lv","true","level4",5
87789,3.1,8,5.6,1,1656,"rv","true","level3",2
87797,1.2,9.7,6.7,1,1000,"lv","true","level2",2.8
87781,1.2,9.7,6.7,2,1000,"lv","true","level2",4
87790,3.4,6,2.2,2,1015,"rv","true","level3",6.1
87790,3.4,6,2.2,2,976,"lv","true","level3",5.9
87796,3.4,7.7,4.4,2,2708,"lv","true","level3",5
87808,0,10,8.9,5,655,"rv","true","level4",5
87808,0,10,8.9,5,655,"lv","true","level4",4
87809,0,10,8.9,5,661,"rv","true","level4",5
87809,0,10,8.9,5,661,"lv","true","level4",4
87922,5,4.3,4.4,7,350,"rv","true","level3",5
87792,3.4,7.7,4.4,8,540,"rv","true","level3",2
87760,1.2,10,8.9,2,1407,"rv","true","level3",3
87794,1.9,9.3,9.4,4,2336,"a","true","level4",5
87794,1.9,9.3,9.4,4,1975,"rv","true","level4",5
87780,1.2,9.3,8.9,3,1105,"rv","true","level4",6
87777,3.1,9.3,8.9,4,1738,"lv","true","level4",4
87761,4.7,0,5.6,1,1055,"rv","true","level2",5
87761,4.7,0,5.6,1,1040,"lv","true","level2",5
87734,10,4,8.9,2,1009,"a","true","level3",5.5
87734,10,4,8.9,2,848,"rv","true","level3",5.3
87734,10,4,8.9,2,757,"lv","true","level3",5
87729,4.7,0,3.3,3,500,"rv","true","level3",7
87730,4.7,0,3.3,3,500,"rv","true","level3",6
87731,4.7,0,3.3,3,500,"rv","true","level3",3
87744,1.6,9.7,7.8,4,500,"lv","true","level4",4.8
87772,5.3,5.3,5.6,4,1001,"lv","true","level3",5
87785,3.7,5.7,1.1,4,600,"lv","true","level3",6
87778,3.4,8.3,7.8,6,7569,"rv","true","level4",7
87782,4.4,8,8.3,21,920,"rv","true","level1",6
87721,0,10,8.9,3,693,"rv","true","level4",5
87721,0,10,8.9,3,693,"lv","true","level4",4
87723,1.2,10,8.9,4,802,"rv","true","level3",2
87876,4.4,5,5.6,7,800,"rv","true","level3",15
87715,6.6,2.3,3.3,2,1078,"lv","true","level2",3.8
87716,6.6,2.3,3.3,2,1092,"lv","true","level2",3.3
87717,6.6,2.3,3.3,2,1087,"lv","true","level2",3
87718,6.6,2.3,3.3,2,1082,"lv","true","level2",3.2
87719,0,10,8.9,3,619,"rv","true","level4",5
87719,0,10,8.9,3,619,"lv","true","level4",4
87720,0,10,8.9,3,661,"rv","true","level4",6
87720,0,10,8.9,3,661,"lv","true","level4",5
87848,5.6,4.3,3.9,8,600,"lv","true","level3",5
87849,5.6,4.3,3.9,8,600,"lv","true","level3",5
87850,5.6,4.3,3.9,8,600,"lv","true","level3",3
87851,5.6,4.3,3.9,8,600,"lv","true","level3",5
87852,5.6,4.3,3.9,8,600,"lv","true","level3",5
87726,5.9,6,8.9,0,2584,"lv","true","level3",4
87710,3.4,7.7,4.4,2,2000,"rv","true","level3",2
87709,1.9,9.3,9.4,5,1342,"rv","true","level4",4
87700,1.2,9.7,6.7,1,1000,"lv","true","level3",4.6
87696,1.2,10,8.9,2,1413,"rv","true","level3",2
87694,4.7,0,7.8,7,1000,"lv","true","level2",10.5
87679,1.9,9.7,6.7,3,1513,"rv","true","level3",5
87863,4.4,5,5.6,1,1011,"rv","true","level3",9
87863,4.4,5,5.6,1,1011,"rv","true","level3",9
87682,5.9,6,8.9,3,567,"lv","true","level3",4
87683,5.9,6,8.9,3,976,"lv","true","level3",5
87684,5.9,6,8.9,3,1128,"lv","true","level3",3
87685,5.9,6,8.9,3,771,"lv","true","level3",5
87686,5.9,6,8.9,3,538,"lv","true","level3",3
87687,5.9,6,8.9,3,470,"lv","true","level3",5
87688,5.9,6,8.9,3,493,"lv","true","level3",8
87689,5.9,6,8.9,3,714,"lv","true","level3",4
87690,5.9,6,8.9,3,743,"lv","true","level3",3
87691,5.9,6,8.9,3,597,"lv","true","level3",3
87664,3.4,6,2.2,2,1326,"rv","true","level3",7
87663,1.2,10,8.9,3,3092,"lv","true","level3",2
87763,4.7,0,-1.1,7,435,"lv","true","level3",7
87764,4.7,0,-1.1,7,405,"lv","true","level3",4
87765,4.7,0,-1.1,7,406,"lv","true","level3",6
87766,4.7,0,-1.1,7,403,"lv","true","level3",5
87767,4.7,0,-1.1,7,403,"lv","true","level3",4
87768,4.7,0,-1.1,7,411,"lv","true","level3",5
87769,4.7,0,-1.1,7,404,"lv","true","level3",5
87665,3.4,8,7.2,3,1000,"rv","true","level3",6
87667,4.4,5.7,5.6,3,600,"lv","true","level3",4
87678,2.2,9,6.7,4,1199,"lv","true","level4",7
87698,1.2,10,10,8,877,"rv","true","level2",8
87698,1.2,10,10,8,801,"lv","true","level2",6
87699,1.2,10,10,8,879,"rv","true","level4",9
87699,1.2,10,10,8,683,"lv","true","level4",6
87704,3.7,5.7,1.1,7,600,"lv","true","level4",4
87628,1.2,10,8.9,3,1434,"rv","true","level3",3
87703,4.7,0,3.9,4,2000,"a","true","level3",5
87619,5.9,6,8.9,0,1750,"lv","true","level3",5
87643,4.7,0,5.6,3,1035,"lv","true","level3",3.1
87639,4.7,0,7.8,5,1000,"lv","true","level2",10.3
87640,9.7,1.7,3.3,6,1000,"lv","true","level3",8
87613,4.4,5,6.7,2,2196,"rv","true","level3",10
87613,4.4,5,6.7,2,2196,"rv","true","level3",8
87635,1.2,9.7,6.7,2,1000,"rv","true","level3",5.8
87642,4.7,6.7,8.9,2,786,"lv","true","level3",5
87651,5.3,3.7,6.7,2,3097,"rv","true","level3",5.9
87651,5.3,3.7,6.7,2,2919,"lv","true","level3",5.5
87651,5.3,3.7,6.7,2,3097,"rv","true","level3",5.8
87651,5.3,3.7,6.7,2,2919,"lv","true","level3",5.5
87621,3.7,6.3,2.2,4,804,"rv","true","level3",5
87622,3.7,6.3,2.2,4,799,"rv","true","level3",4
87623,3.7,6.3,2.2,4,706,"rv","true","level3",5
87624,3.7,6.3,2.2,4,454,"rv","true","level3",7
87625,3.7,6.3,2.2,4,706,"rv","true","level3",5
87626,3.7,6.3,2.2,4,804,"rv","true","level3",3
87627,3.7,6.3,2.2,4,700,"rv","true","level3",6
87650,3.7,5.7,1.1,5,600,"lv","true","level4",9
87617,4.7,0,5.6,1,997,"rv","true","level2",9
87617,4.7,0,5.6,1,952,"lv","true","level2",8
87634,5,5.7,4.4,2,700,"lv","true","level4",7
87560,3.1,8,5.6,1,2083,"rv","true","level3",3
87576,4.7,4.7,3.3,1,581,"lv","true","level2",6
87614,1.9,9.3,9.4,1,1238,"a","true","level4",4
87558,3.7,8.7,10,2,1445,"lv","true","level3",4
87559,3.7,8.7,10,2,2875,"lv","true","level3",4
87590,2.2,9,5.6,2,1980,"rv","true","level1",4.5
87724,3.7,8.7,10,2,732,"lv","true","level3",2
87725,3.7,8.7,10,2,701,"lv","true","level3",5
87579,4.4,5,5.6,3,3013,"rv","true","level3",11
87579,4.4,5,5.6,3,2472,"lv","true","level3",8
87579,4.4,5,5.6,3,3013,"rv","true","level3",10
87579,4.4,5,5.6,3,2472,"lv","true","level3",8
87541,10,4,8.9,2,2016,"a","true","level3",6.7
87541,10,4,8.9,2,1687,"rv","true","level3",7
87541,10,4,8.9,2,1492,"lv","true","level3",5.6
87557,0,10,8.9,2,1142,"rv","true","level4",6
87557,0,10,8.9,2,1142,"lv","true","level4",5
87561,5.3,6.7,8.9,2,5265,"a","true","level3",6
87562,5.9,6,8.9,2,435,"lv","true","level3",5
87563,5.9,6,8.9,2,851,"lv","true","level3",5
87564,5.9,6,8.9,2,586,"lv","true","level3",4
87566,5.9,6,8.9,2,510,"lv","true","level3",4
87567,5.9,6,8.9,2,572,"lv","true","level3",5
87568,5.9,6,8.9,2,1180,"lv","true","level3",3
87569,5.9,6,8.9,2,512,"lv","true","level3",7
87570,5.9,6,8.9,2,475,"lv","true","level3",6
87571,5.9,6,8.9,2,523,"lv","true","level3",5
87572,4.1,5,0,2,600,"lv","true","level4",9.7
87572,4.1,5,0,2,600,"lv","true","level4",11.3
87572,4.1,5,0,2,600,"lv","true","level4",9.7
87582,1.2,9.3,8.9,2,1046,"rv","true","level3",5
87583,1.2,9.3,8.9,2,1034,"rv","true","level3",7
87584,1.2,9.3,8.9,2,1071,"rv","true","level3",7
87585,1.2,9.3,8.9,2,1012,"rv","true","level3",7
87947,5,6,6.7,5,1200,"rv","true","level3",6
87947,5,6,6.7,5,988,"lv","true","level3",5
87947,5,6,6.7,5,1200,"rv","true","level3",5
87947,5,6,6.7,5,988,"lv","true","level3",4
87530,1.9,9.3,9.4,1,1241,"a","true","level4",10
87530,1.9,9.3,9.4,1,1018,"rv","true","level4",8
87542,1.2,9.7,6.7,1,800,"rv","true","level2",5.2
87543,1.2,9.7,6.7,1,800,"rv","true","level2",4.1
87544,1.2,9.7,6.7,1,800,"rv","true","level2",4.7
87545,1.2,9.7,6.7,1,845,"rv","true","level2",3.4
87546,1.2,9.7,6.7,1,850,"rv","true","level2",3
87555,1.2,10,8.9,1,1155,"lv","true","level3",4
87536,1.2,10,8.9,2,1435,"rv","true","level3",5
87540,5.6,3.7,2.2,3,147,"lv","true","level4",10
87531,1.9,9.7,6.7,0,1117,"rv","true","level3",7
87529,1.2,10,8.9,3,1178,"rv","true","level3",5
87529,1.2,10,8.9,3,1178,"rv","true","level3",5
87511,4.7,0,7.8,0,800,"lv","true","level1",9
87520,2.2,9,8.9,2,982,"lv","true","level3",10
87521,4.4,5,5.6,2,2753,"rv","true","level3",17
87521,4.4,5,5.6,2,2169,"lv","true","level3",14
87521,4.4,5,5.6,2,2753,"rv","true","level3",15
87521,4.4,5,5.6,2,2169,"lv","true","level3",12
87524,3.1,9.3,8.9,2,1257,"rv","true","level4",8
87524,3.1,9.3,8.9,2,1257,"rv","true","level4",6
87528,4.7,0,5.6,2,780,"rv","true","level2",11.2
87528,4.7,0,5.6,2,711,"lv","true","level2",10.8
87528,4.7,0,5.6,2,780,"rv","true","level2",10
87528,4.7,0,5.6,2,711,"lv","true","level2",8.8
87532,4.7,0,3.3,7,1030,"rv","true","level3",11
87525,4.7,4.7,3.3,1,736,"rv","true","level2",6
87525,4.7,4.7,3.3,1,736,"rv","true","level2",7
87525,4.7,4.7,3.3,1,736,"rv","true","level2",6
87526,4.7,4.7,3.3,1,573,"rv","true","level2",2
87526,4.7,4.7,3.3,1,573,"rv","true","level2",2
87526,4.7,4.7,3.3,1,573,"rv","true","level2",3
87485,4.7,4.7,3.3,1,624,"rv","true","level2",4
87485,4.7,4.7,3.3,1,624,"rv","true","level2",4
87485,4.7,4.7,3.3,1,624,"rv","true","level2",3
87486,4.7,4.7,3.3,1,650,"rv","true","level2",5
87486,4.7,4.7,3.3,1,650,"rv","true","level2",6
87486,4.7,4.7,3.3,1,650,"rv","true","level2",5
87491,1.6,9.7,7.8,2,500,"rv","true","level4",7.8
87498,5.9,6,8.9,2,412,"lv","true","level3",7
87499,5.9,6,8.9,2,688,"lv","true","level3",4
87502,5.9,6,8.9,2,461,"lv","true","level3",5
87503,5.9,6,8.9,2,454,"lv","true","level3",7
87504,5.9,6,8.9,2,471,"lv","true","level3",6
87505,5.9,6,8.9,2,618,"lv","true","level3",5
87506,5.9,6,8.9,2,437,"lv","true","level3",6
87507,5.9,6,8.9,2,470,"lv","true","level3",6
87510,4.1,7.3,6.7,9,1000,"lv","true","level4",7.7
87489,6.6,2.3,3.3,2,1091,"lv","true","level2",4
87490,6.6,2.3,3.3,2,1087,"lv","true","level2",2.5
87433,1.9,9.3,9.4,1,1202,"a","true","level4",11
87433,1.9,9.3,9.4,1,992,"rv","true","level4",11
87451,1.2,9.7,6.7,1,2000,"rv","true","level2",6.6
87453,1.2,9.7,6.7,1,1000,"rv","true","level2",5.7
87454,1.2,9.7,6.7,1,1000,"rv","true","level2",5.6
87455,1.2,9.7,6.7,1,1000,"rv","true","level2",6.5
87456,1.2,9.7,6.7,1,1000,"rv","true","level2",7.1
87457,1.2,9.7,6.7,1,1000,"rv","true","level2",5.5
87458,1.2,9.7,6.7,1,1000,"rv","true","level2",4.2
87459,1.2,9.7,6.7,1,1000,"rv","true","level2",4
87437,1.2,10,8.9,3,1404,"rv","true","level3",4
87437,1.2,10,8.9,3,1404,"rv","true","level3",5
87492,4.1,8,7.8,3,536,"rv","true","level2",6
87492,4.1,8,7.8,3,536,"rv","true","level2",5
87493,4.1,8,7.8,3,514,"rv","true","level2",3
87493,4.1,8,7.8,3,514,"rv","true","level2",2
87494,4.1,8,7.8,3,532,"rv","true","level2",5
87494,4.1,8,7.8,3,532,"rv","true","level2",5
87431,5.9,6,8.9,0,2621,"lv","true","level3",6
87468,1.2,9.7,6.7,1,1000,"rv","true","level2",7.5
87471,4.7,0,5.6,1,341,"rv","true","level2",11
87471,4.7,0,5.6,1,312,"lv","true","level2",11
87471,4.7,0,5.6,1,341,"rv","true","level2",10
87471,4.7,0,5.6,1,312,"lv","true","level2",9
87473,4.7,0,5.6,1,301,"rv","true","level2",5
87473,4.7,0,5.6,1,265,"lv","true","level2",4
87473,4.7,0,5.6,1,301,"rv","true","level2",7
87473,4.7,0,5.6,1,265,"lv","true","level2",5
87435,4.4,5,5.6,2,1918,"rv","true","level3",16
87435,4.4,5,5.6,2,1918,"rv","true","level3",13
87434,4.7,0,4.4,8,1000,"lv","true","level2",15.1
87432,10,4,8.9,2,2019,"a","true","level3",9.2
87432,10,4,8.9,2,1698,"rv","true","level3",9.4
87432,10,4,8.9,2,1499,"lv","true","level3",8.5
87432,10,4,8.9,2,2019,"a","true","level3",10.2
87432,10,4,8.9,2,1698,"rv","true","level3",10.3
87432,10,4,8.9,2,1499,"lv","true","level3",9.2
87440,4.7,0,5.6,1,544,"lv","true","level2",10
87440,4.7,0,5.6,1,617,"rv","true","level2",11
87440,4.7,0,5.6,1,617,"rv","true","level2",10
87440,4.7,0,5.6,1,544,"lv","true","level2",10
87441,4.7,0,5.6,1,640,"rv","true","level2",7
87441,4.7,0,5.6,1,549,"lv","true","level2",6
87441,4.7,0,5.6,1,640,"rv","true","level2",8
87441,4.7,0,5.6,1,549,"lv","true","level2",6
87436,4.7,0,3.3,6,2100,"lv","true","level3",5
87436,4.7,0,3.3,6,2100,"lv","true","level3",6
87404,0,10,8.9,3,661,"rv","true","level4",9
87404,0,10,8.9,3,661,"lv","true","level4",7
87404,0,10,8.9,3,661,"rv","true","level4",9
87404,0,10,8.9,3,661,"lv","true","level4",7
87403,0,10,8.9,2,872,"rv","true","level4",8
87403,0,10,8.9,2,872,"lv","true","level4",7
87403,0,10,8.9,2,872,"rv","true","level4",7
87403,0,10,8.9,2,872,"lv","true","level4",6
87395,3.4,8,5.6,3,2295,"lv","true","level3",7
87395,3.4,8,5.6,3,2535,"rv","true","level3",8
87377,1.9,9.7,6.7,1,1174,"rv","true","level4",8
87417,5.9,6,8.9,2,419,"lv","true","level3",7
87418,5.9,6,8.9,2,465,"lv","true","level3",5
87419,5.9,6,8.9,2,433,"lv","true","level3",6
87420,5.9,6,8.9,2,465,"lv","true","level3",6
87421,5.9,6,8.9,2,420,"lv","true","level3",4
87422,5.9,6,8.9,2,719,"lv","true","level3",6
87393,1.2,9.3,8.9,3,1210,"rv","true","level3",10
87380,5.6,3.7,2.2,4,600,"lv","true","level4",11
87363,1.2,10,8.9,2,1443,"rv","true","level3",4
87363,1.2,10,8.9,2,1443,"rv","true","level3",5
87394,2.5,8.7,3.3,2,800,"rv","true","level4",10
87367,1.9,9.3,9.4,4,2041,"rv","true","level4",9
87364,5.9,6,8.9,0,1101,"lv","true","level3",6
87364,5.9,6,8.9,0,1101,"lv","true","level3",8
87361,1.2,9.7,6.7,1,1370,"rv","true","level2",6.1
87601,2.2,9,8.9,7,601,"lv","true","level3",11
87602,2.2,9,8.9,7,608,"lv","true","level3",7
87603,2.2,9,8.9,7,607,"lv","true","level3",8
87604,2.2,9,8.9,7,610,"lv","true","level3",7
87605,2.2,9,8.9,7,612,"lv","true","level3",6
87606,2.2,9,8.9,7,617,"lv","true","level3",6
87607,2.2,9,8.9,7,402,"lv","true","level3",9
87375,3.4,8.3,7.8,6,7729,"rv","true","level4",15
87392,4.7,0,5.6,9,5016,"a","true","level3",9
87392,4.7,0,5.6,9,4347,"rv","true","level3",9
87316,3.7,6.3,2.2,4,781,"rv","true","level3",9
87318,3.7,6.3,2.2,4,694,"rv","true","level3",6
87322,3.7,6.3,2.2,4,695,"rv","true","level3",10
87317,3.7,6.3,2.2,3,790,"rv","true","level3",7
87319,3.7,6.3,2.2,3,696,"rv","true","level3",7
87320,3.7,6.3,2.2,3,452,"rv","true","level3",6
87321,3.7,6.3,2.2,3,794,"rv","true","level3",7
87314,5.3,5.3,5.6,2,1000,"lv","true","level2",7
87366,4.7,0,10,2,2067,"lv","true","level3",10
87416,4.4,7,8.9,9,809,"a","true","level4",9
87416,4.4,7,8.9,9,755,"rv","true","level4",8.4
87300,1.2,10,8.9,2,1392,"rv","true","level3",5
87303,4.7,0,5.6,3,1500,"rv","true","level3",7
87299,1.2,10,8.9,4,2815,"lv","true","level3",11
87302,0,10,8.9,4,1532,"rv","true","level4",10
87302,0,10,8.9,4,1532,"lv","true","level4",8
87360,3.7,5.7,1.1,4,600,"lv","true","level3",9
87368,3.7,7.3,8.9,11,1484,"lv","true","level3",5
87301,4.7,0,5.6,1,961,"rv","true","level2",11
87301,4.7,0,5.6,1,869,"lv","true","level2",10
87286,4.4,5,6.7,2,2090,"rv","true","level3",15
87286,4.4,5,6.7,2,2090,"rv","true","level3",10
87291,1.6,9.7,7.8,2,1000,"rv","true","level4",8.2
87294,2.8,9.3,10,2,1274,"rv","true","level4",14
87304,4.4,5,5.6,2,1500,"rv","true","level3",19
87304,4.4,5,5.6,2,1500,"rv","true","level3",16
87304,4.4,5,5.6,2,1500,"rv","true","level3",17
87304,4.4,5,5.6,2,1500,"rv","true","level3",16
87341,4.7,0,0,2,741,"lv","true","level3",3
87342,4.7,0,0,2,563,"lv","true","level3",5
87343,4.7,0,0,2,492,"lv","true","level3",8
87354,10,4,8.9,2,1007,"a","true","level3",9
87354,10,4,8.9,2,820,"rv","true","level3",9.3
87354,10,4,8.9,2,723,"lv","true","level3",8.7
87282,3.1,8,5.6,1,1746,"rv","true","level3",4
87278,6.6,3.7,4.4,2,1029,"rv","true","level2",11.2
87279,2.2,9,5.6,2,1634,"rv","true","level1",10.3
87290,3.4,6,2.2,2,1244,"rv","true","level3",10
87324,4.7,0,7.8,0,600,"rv","true","level1",8
87270,5.6,3.7,4.4,1,810,"lv","true","level2",7
87307,4.7,0,3.3,2,600,"lv","true","level3",7
87391,4.7,0,5.6,27,5169,"a","true","level3",9
87391,4.7,0,5.6,27,4067,"rv","true","level3",9
87277,2.5,6.3,2.2,5,600,"lv","true","level4",10
87244,1.2,10,8.9,2,1406,"rv","true","level3",4
87249,0,10,8.9,5,1226,"rv","true","level4",9
87249,0,10,8.9,5,1226,"lv","true","level4",7
87246,4.7,6.7,8.9,2,878,"lv","true","level3",7
87247,3.1,9.3,8.9,4,1405,"rv","true","level4",11
87280,9.7,1.7,3.3,4,2000,"rv","true","level3",8.3
87280,9.7,1.7,3.3,4,1744,"lv","true","level3",7.7
87334,3.1,6,0,7,800,"rv","true","level4",12
87365,1.2,10,8.9,13,2750,"rv","true","level3",4.6
87220,4.7,0,4.4,16,2192,"lv","true","level2",14.2
87219,5.6,3.7,2.2,3,600,"lv","true","level4",13
87248,1.2,10,10,8,871,"rv","true","level2",8
87248,1.2,10,10,8,784,"lv","true","level2",7
87239,4.1,7.3,6.7,9,1000,"lv","true","level4",8.5
87251,5,6,8.3,9,1144,"rv","true","level4",12
87251,5,6,8.3,9,931,"lv","true","level4",8
87256,5,3.7,0,9,650,"lv","true","level3",7
87257,5,3.7,0,9,650,"lv","true","level3",6
87258,5,3.7,0,9,650,"lv","true","level3",8
87259,5,3.7,0,9,650,"lv","true","level3",8
87260,5,3.7,0,9,650,"lv","true","level3",4
87216,1.2,9.7,6.7,2,1000,"rv","true","level2",6.5
87204,1.2,10,8.9,2,1396,"rv","true","level3",4
87267,1.2,10,8.9,4,2015,"rv","true","level3",4
87207,1.2,9.7,6.7,5,1000,"rv","true","level2",7.7
87208,1.2,9.7,6.7,5,1000,"rv","true","level2",7.2
87209,1.2,9.7,6.7,5,1000,"rv","true","level2",5.2
87210,1.2,9.7,6.7,5,1000,"rv","true","level2",6.3
87211,1.2,9.7,6.7,5,1000,"rv","true","level2",4.9
87212,1.2,9.7,6.7,5,1000,"rv","true","level2",6.1
87213,1.2,9.7,6.7,5,1000,"rv","true","level2",5.9
87238,3.7,5.7,1.1,6,600,"lv","true","level3",10
87224,5.9,6,8.9,1,1148,"lv","true","level3",7
