"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology","pct"
84862,5.9,6,8.9,2,1103,"lv","true","level3",25
84863,5.9,6,8.9,2,897,"lv","true","level3",27
84864,5.9,6,8.9,2,746,"lv","true","level3",27
84865,5.9,6,8.9,2,874,"lv","true","level3",25
84866,5.9,6,8.9,2,620,"lv","true","level3",36
84867,5.9,6,8.9,2,887,"lv","true","level3",26
84818,1.2,9.7,6.7,3,1475,"rv","true","level2",37.6
84821,2.2,9,8.9,3,1006,"lv","true","level3",44
84715,4.4,5,6.7,1,2851,"rv","true","level3",41
84715,4.4,5,6.7,1,2851,"rv","true","level3",42
84709,2.5,6.3,2.2,6,600,"lv","true","level4",47
84684,1.2,9.7,6.7,3,917,"rv","true","level2",44.7
84691,1.2,9.3,5.6,3,1001,"rv","true","level4",52
84686,1.2,10,8.9,4,1061,"rv","true","level3",37
84871,4.7,0,5.6,10,10000,"a","true","level3",17
84871,4.7,0,5.6,10,10000,"a","true","level3",17
84685,1.2,10,10,5,856,"rv","true","level4",55
84685,1.2,10,10,5,668,"lv","true","level4",56
84614,4.1,7.3,6.7,8,1002,"lv","true","level4",43.4
84542,0,10,8.9,12,603,"rv","true","level4",45
84542,0,10,8.9,12,603,"lv","true","level4",46
84543,0,10,8.9,12,629,"rv","true","level4",43
84543,0,10,8.9,12,629,"lv","true","level4",45
84544,0,10,8.9,12,616,"rv","true","level4",45
84544,0,10,8.9,12,616,"lv","true","level4",46
84545,0,10,8.9,12,611,"rv","true","level4",44
84545,0,10,8.9,12,611,"lv","true","level4",46
84546,0,10,8.9,12,600,"rv","true","level4",48
84546,0,10,8.9,12,600,"lv","true","level4",49
84547,0,10,8.9,12,603,"rv","true","level4",52
84547,0,10,8.9,12,603,"lv","true","level4",53
84608,2.8,9.3,10,6,1271,"rv","true","level4",49
84616,1.2,10,10,7,908,"rv","true","level2",53
84519,2.2,9,8.9,3,1029,"lv","true","level3",46
84584,3.4,8,5.6,6,2202,"lv","true","level3",44
84584,3.4,8,5.6,6,2605,"rv","true","level3",43
84526,5.3,5,5.6,3,668,"rv","true","level3",34
84467,4.4,5,6.7,0,2116,"rv","true","level3",38
84467,4.4,5,6.7,0,2116,"rv","true","level3",39
84488,1.2,10,8.9,12,1200,"rv","true","level3",32
84382,1.2,9.3,5.6,3,1007,"rv","true","level4",49
84304,4.7,0,6.7,0,533,"rv","true","level3",42.4
84322,3.7,7.7,0,9,700,"rv","true","level4",45
84309,5.9,4,0,10,818,"rv","true","level4",36.1
84241,5.3,5.3,0,5,1000,"lv","true","level2",40
84225,2.5,8.7,0,4,1000,"rv","true","level4",46
84194,3.7,8.7,0,4,2018,"lv","true","level4",29
84247,1.2,10,0,11,3098,"rv","true","level3",32
84165,4.4,5,0,1,2103,"rv","true","level3",41
84165,4.4,5,0,1,2103,"rv","true","level3",39
84158,1.2,9.3,0,3,1012,"rv","true","level4",45
84533,4.7,0,5.6,26,20000,"a","true","level3",20
84078,2.8,9.3,0,6,1259,"rv","true","level4",49
83421,1.2,9.3,0,3,1002,"rv","true","level4",36
83308,5.3,5,0,9,675,"rv","true","level3",38.1
82848,4.4,5,0,1,2004,"rv","true","level3",38
82848,4.4,5,0,1,2004,"rv","true","level3",38
82683,5,4.7,0,3,1250,"rv","true","level3",36.4
82533,5,6.3,0,3,2000,"a","true","level2",30
82533,5,6.3,0,3,1562,"rv","true","level2",32
82451,4.4,5,0,1,2905,"rv","true","level3",40
82451,4.4,5,0,1,2905,"rv","true","level3",43
82424,5,6.3,0,5,1978,"a","true","level2",33
82424,5,6.3,0,5,1509,"rv","true","level2",34
82453,1.9,9.3,0,6,4410,"a","true","level4",30
82405,5,4.7,0,3,1125,"lv","true","level3",37.1
82344,5,6.3,0,3,2116,"a","true","level2",32
82344,5,6.3,0,3,1621,"rv","true","level2",34
82306,1.2,7,0,3,2424,"lv","true","level3",41
82269,1.2,9.7,0,1,1060,"rv","true","level2",36.9
82259,2.2,9,0,2,1023,"lv","true","level3",36
82250,3.1,7,0,4,1000,"lv","true","level2",45
82225,3.7,6.3,0,3,2000,"rv","true","level3",35
82251,5,6.3,0,3,2228,"a","true","level2",28
82251,5,6.3,0,3,1717,"rv","true","level2",30
82196,1.9,9.3,0,7,915,"rv","true","level4",31
82196,1.9,9.3,0,7,1102,"a","true","level4",28
82186,4.7,4.7,0,1,1056,"rv","true","level2",39
81646,3.7,6.3,0,5,3980,"rv","true","level3",33
74812,1.9,9.3,0,4,1107,"a","true","level4",19
