"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology","pct"
88157,5.9,6,8.9,0,1952,"lv","false","level3",1
88163,3.1,8,5.6,1,2241,"lv","false","level3",1
88163,3.1,8,5.6,1,2241,"lv","false","level3",1
88179,0.9,9.3,7.2,3,656,"lv","true","level4",1
88113,5.9,6,8.9,3,495,"lv","false","level3",0
88114,5.9,6,8.9,3,765,"lv","false","level3",1
88115,5.9,6,8.9,3,1465,"lv","false","level3",0
88116,5.9,6,8.9,3,562,"lv","false","level3",0
88117,5.9,6,8.9,3,556,"lv","false","level3",1
88118,5.9,6,8.9,3,617,"lv","false","level3",0
88119,5.9,6,8.9,3,698,"lv","false","level3",1
88120,5.9,6,8.9,3,521,"lv","false","level3",1
88121,5.9,6,8.9,3,801,"lv","false","level3",1
88122,5.9,6,8.9,3,626,"lv","false","level3",1
88511,5.3,5.3,5.6,5,504,"lv","false","level3",2
88265,10,2.3,3.3,6,1000,"a","true","level4",0
88265,10,2.3,3.3,6,756,"lv","true","level4",0
88225,3.4,8.3,10,11,1071,"lv","true","level4",1
88095,3.1,9.3,8.9,4,940,"lv","false","level4",0
88101,3.1,9.3,8.9,4,969,"lv","false","level4",0
88105,2.2,9,8.9,4,1005,"lv","false","level3",1
88105,2.2,9,8.9,4,1005,"rv","false","level3",1
88159,6.6,3,3.3,1,696,"lv","true","level3",1
88073,0,10,8.9,3,1695,"lv","false","level4",2
88073,0,10,8.9,3,1695,"rv","false","level4",2
88038,4.7,0,3.3,4,1890,"lv","true","level3",0.5
88135,1.2,10,10,8,822,"rv","true","level2",1
88135,1.2,10,10,8,738,"lv","true","level2",1
88027,5.3,3.7,6.7,3,3047,"lv","false","level3",1.3
88030,9.7,1.7,3.3,3,2000,"rv","false","level3",0.9
88030,9.7,1.7,3.3,3,1778,"lv","false","level3",0.9
88067,1.2,10,8.9,8,1200,"rv","false","level3",0
88004,5.9,6,8.9,0,2078,"lv","false","level3",1
87986,5,4.7,4.4,2,1607,"lv","false","level2",1
87958,4.7,0,3.3,4,2191,"lv","true","level3",0.3
88162,5,4,0,5,800,"rv","false","level4",2
88015,2.8,9.3,10,6,682,"lv","false","level4",1
88016,2.8,9.3,10,6,617,"lv","false","level4",1
88017,2.8,9.3,10,6,708,"lv","true","level4",1
88018,2.8,9.3,10,6,626,"lv","false","level4",1
88019,2.8,9.3,10,6,789,"lv","false","level4",1
88020,2.8,9.3,10,6,976,"lv","false","level4",2
88011,3.1,8.7,6.7,2,920,"lv","false","level2",0.4
87945,1.6,9.7,7.8,3,1000,"lv","false","level4",0.7
87971,5.9,6,8.9,3,812,"lv","false","level3",1
87972,5.9,6,8.9,3,530,"lv","false","level3",1
87973,5.9,6,8.9,3,850,"lv","false","level3",1
87974,5.9,6,8.9,3,699,"lv","false","level3",0
87975,5.9,6,8.9,3,761,"lv","false","level3",1
87976,5.9,6,8.9,3,426,"lv","false","level3",1
87977,5.9,6,8.9,3,490,"lv","false","level3",0
87978,5.9,6,8.9,3,488,"lv","false","level3",0
87979,5.9,6,8.9,3,1071,"lv","false","level3",0
87980,5.9,6,8.9,3,672,"lv","false","level3",0
87950,4.7,0,5.6,4,1500,"rv","false","level3",1
87946,1.9,9.3,9.4,7,3562,"rv","true","level4",1
87946,1.9,9.3,9.4,7,4253,"a","true","level4",1
87949,3.1,9.3,8.9,4,1611,"lv","false","level4",1
87951,3.7,6.3,2.2,4,805,"rv","false","level3",2
87951,3.7,6.3,2.2,4,776,"lv","false","level3",2
87999,1.9,9.3,9.4,4,2496,"a","false","level4",1
87930,1.2,9.3,8.9,3,1014,"rv","false","level3",2
87931,1.2,9.3,8.9,3,1014,"rv","false","level3",2
87932,1.2,9.3,8.9,3,1026,"rv","false","level3",1
87933,1.2,9.3,8.9,3,999,"rv","false","level3",1
87952,3.7,6.3,2.2,3,801,"rv","false","level3",4
87952,3.7,6.3,2.2,3,737,"lv","false","level3",3
87953,3.7,6.3,2.2,3,702,"rv","false","level3",2
87953,3.7,6.3,2.2,3,651,"lv","false","level3",2
87954,3.7,6.3,2.2,3,450,"rv","false","level3",4
87954,3.7,6.3,2.2,3,416,"lv","false","level3",3
87955,3.7,6.3,2.2,3,700,"rv","false","level3",2
87955,3.7,6.3,2.2,3,645,"lv","false","level3",2
87956,3.7,6.3,2.2,3,803,"rv","false","level3",2
87956,3.7,6.3,2.2,3,758,"lv","false","level3",1
87957,3.7,6.3,2.2,3,701,"rv","false","level3",1
87957,3.7,6.3,2.2,3,648,"lv","false","level3",1
87918,1.2,10,8.9,4,1194,"rv","false","level3",1
87918,1.2,10,8.9,4,1788,"a","true","level3",1
87918,1.2,10,8.9,4,1200,"rv","true","level3",1
87899,2.2,9,8.9,2,1031,"lv","true","level3",1
87899,2.2,9,8.9,2,1031,"lv","false","level3",1
88080,1.2,10,8.9,8,500,"a","true","level3",0.5
88081,1.2,10,8.9,8,500,"a","true","level3",0
88082,1.2,10,8.9,8,500,"a","true","level3",0.5
87882,1.2,9.7,6.7,2,965,"rv","true","level2",0.2
87873,4.7,0,2.8,4,1867,"lv","true","level3",0.5
87887,5.9,6,8.9,0,1275,"lv","true","level3",0
87874,4.7,0,3.3,2,1200,"a","true","level3",1
87874,4.7,0,3.3,2,1000,"rv","true","level3",1
87915,3.7,5.7,1.1,6,600,"lv","true","level4",1
87856,3.7,8.7,10,4,2048,"lv","true","level4",0
87857,3.7,8.7,10,4,924,"lv","true","level4",0
87858,3.7,8.7,10,4,951,"lv","true","level4",1
87859,3.7,8.7,10,4,490,"lv","true","level4",1
87860,3.7,8.7,10,4,443,"lv","true","level4",1
87844,2.8,8.7,6.7,3,656,"lv","true","level2",1
87810,1.2,10,8.9,2,3253,"lv","true","level3",0
87845,3.4,8.7,6.7,4,691,"lv","true","level4",2
87861,3.7,7.3,8.9,11,1365,"lv","true","level3",0.5
87831,5.9,6,8.9,0,1238,"lv","true","level3",1
87807,0,10,8.9,3,677,"rv","true","level4",0
87807,0,10,8.9,3,677,"lv","true","level4",0
87821,5.9,6,8.9,3,592,"lv","true","level3",1
87822,5.9,6,8.9,3,1296,"lv","true","level3",1
87823,5.9,6,8.9,3,692,"lv","true","level3",0
87824,5.9,6,8.9,3,530,"lv","true","level3",0
87825,5.9,6,8.9,3,475,"lv","true","level3",0
87826,5.9,6,8.9,3,536,"lv","true","level3",1
87827,5.9,6,8.9,3,453,"lv","true","level3",0
87828,5.9,6,8.9,3,601,"lv","true","level3",1
87829,5.9,6,8.9,3,825,"lv","true","level3",0
87830,5.9,6,8.9,3,469,"lv","true","level3",0
87788,4.7,0,2.8,4,1858,"lv","true","level3",0.4
87806,0,10,8.9,7,677,"rv","true","level4",2
87806,0,10,8.9,7,677,"lv","true","level4",1
87789,3.1,8,5.6,1,1656,"rv","true","level3",0
87797,1.2,9.7,6.7,1,1000,"lv","true","level2",0.2
87781,1.2,9.7,6.7,2,1000,"lv","true","level2",0.2
87808,0,10,8.9,5,655,"rv","true","level4",1
87808,0,10,8.9,5,655,"lv","true","level4",0
87809,0,10,8.9,5,661,"rv","true","level4",2
87809,0,10,8.9,5,661,"lv","true","level4",0
87780,1.2,9.3,8.9,3,1105,"rv","true","level4",1
87777,3.1,9.3,8.9,4,1738,"lv","true","level4",0
87744,1.6,9.7,7.8,4,500,"lv","true","level4",1
87772,5.3,5.3,5.6,4,1001,"lv","true","level3",2
87785,3.7,5.7,1.1,4,600,"lv","true","level3",0
87782,4.4,8,8.3,21,920,"rv","true","level1",1
87721,0,10,8.9,3,693,"rv","true","level4",1
87721,0,10,8.9,3,693,"lv","true","level4",0
87723,1.2,10,8.9,4,802,"rv","true","level3",0
87719,0,10,8.9,3,619,"rv","true","level4",0
87719,0,10,8.9,3,619,"lv","true","level4",0
87720,0,10,8.9,3,661,"rv","true","level4",0
87720,0,10,8.9,3,661,"lv","true","level4",0
87848,5.6,4.3,3.9,8,600,"lv","true","level3",0
87849,5.6,4.3,3.9,8,600,"lv","true","level3",0
87850,5.6,4.3,3.9,8,600,"lv","true","level3",0
87851,5.6,4.3,3.9,8,600,"lv","true","level3",1
87852,5.6,4.3,3.9,8,600,"lv","true","level3",1
87726,5.9,6,8.9,0,2584,"lv","true","level3",1
87700,1.2,9.7,6.7,1,1000,"lv","true","level3",0.1
87679,1.9,9.7,6.7,3,1513,"rv","true","level3",0
87682,5.9,6,8.9,3,567,"lv","true","level3",0
87683,5.9,6,8.9,3,976,"lv","true","level3",1
87684,5.9,6,8.9,3,1128,"lv","true","level3",0
87685,5.9,6,8.9,3,771,"lv","true","level3",0
87686,5.9,6,8.9,3,538,"lv","true","level3",0
87687,5.9,6,8.9,3,470,"lv","true","level3",0
87688,5.9,6,8.9,3,493,"lv","true","level3",0
87689,5.9,6,8.9,3,714,"lv","true","level3",1
87690,5.9,6,8.9,3,743,"lv","true","level3",0
87691,5.9,6,8.9,3,597,"lv","true","level3",0
87663,1.2,10,8.9,3,3092,"lv","true","level3",0
87678,2.2,9,6.7,4,1199,"lv","true","level4",1
87698,1.2,10,10,8,877,"rv","true","level2",1
87698,1.2,10,10,8,801,"lv","true","level2",1
87699,1.2,10,10,8,879,"rv","true","level4",1
87699,1.2,10,10,8,683,"lv","true","level4",1
87704,3.7,5.7,1.1,7,600,"lv","true","level4",0
87668,5,6.7,5,4,500,"lv","false","level4",2
87619,5.9,6,8.9,0,1750,"lv","true","level3",0
87643,4.7,0,5.6,3,1035,"lv","true","level3",0.1
87640,9.7,1.7,3.3,6,1000,"lv","true","level3",1
87651,5.3,3.7,6.7,2,3097,"rv","true","level3",1.1
87651,5.3,3.7,6.7,2,2919,"lv","true","level3",1
87621,3.7,6.3,2.2,4,804,"rv","true","level3",2
87622,3.7,6.3,2.2,4,799,"rv","true","level3",4
87623,3.7,6.3,2.2,4,706,"rv","true","level3",2
87624,3.7,6.3,2.2,4,454,"rv","true","level3",3
87625,3.7,6.3,2.2,4,706,"rv","true","level3",4
87626,3.7,6.3,2.2,4,804,"rv","true","level3",4
87627,3.7,6.3,2.2,4,700,"rv","true","level3",3
87650,3.7,5.7,1.1,5,600,"lv","true","level4",1
87560,3.1,8,5.6,1,2083,"rv","true","level3",0
87558,3.7,8.7,10,2,1445,"lv","true","level3",1
87559,3.7,8.7,10,2,2875,"lv","true","level3",0
87724,3.7,8.7,10,2,732,"lv","true","level3",1
87725,3.7,8.7,10,2,701,"lv","true","level3",1
87557,0,10,8.9,2,1142,"rv","true","level4",0
87557,0,10,8.9,2,1142,"lv","true","level4",0
87562,5.9,6,8.9,2,435,"lv","true","level3",0
87563,5.9,6,8.9,2,851,"lv","true","level3",0
87564,5.9,6,8.9,2,586,"lv","true","level3",0
87566,5.9,6,8.9,2,510,"lv","true","level3",1
87567,5.9,6,8.9,2,572,"lv","true","level3",1
87568,5.9,6,8.9,2,1180,"lv","true","level3",1
87569,5.9,6,8.9,2,512,"lv","true","level3",0
87570,5.9,6,8.9,2,475,"lv","true","level3",0
87571,5.9,6,8.9,2,523,"lv","true","level3",1
87572,4.1,5,0,2,600,"lv","true","level4",0.7
87572,4.1,5,0,2,600,"lv","true","level4",1.3
87572,4.1,5,0,2,600,"lv","true","level4",0.7
87947,5,6,6.7,5,1200,"rv","true","level3",1
87947,5,6,6.7,5,988,"lv","true","level3",1
87947,5,6,6.7,5,1200,"rv","true","level3",1
87947,5,6,6.7,5,988,"lv","true","level3",1
87542,1.2,9.7,6.7,1,800,"rv","true","level2",0.6
87543,1.2,9.7,6.7,1,800,"rv","true","level2",0.1
87544,1.2,9.7,6.7,1,800,"rv","true","level2",0.3
87546,1.2,9.7,6.7,1,850,"rv","true","level2",0.4
87540,5.6,3.7,2.2,3,147,"lv","true","level4",2
87531,1.9,9.7,6.7,0,1117,"rv","true","level3",0
87529,1.2,10,8.9,3,1178,"rv","true","level3",0
87529,1.2,10,8.9,3,1178,"rv","true","level3",1
87511,4.7,0,7.8,0,800,"lv","true","level1",4
87520,2.2,9,8.9,2,982,"lv","true","level3",0
87524,3.1,9.3,8.9,2,1257,"rv","true","level4",1
87524,3.1,9.3,8.9,2,1257,"rv","true","level4",1
87491,1.6,9.7,7.8,2,500,"rv","true","level4",0.6
87498,5.9,6,8.9,2,412,"lv","true","level3",0
87499,5.9,6,8.9,2,688,"lv","true","level3",0
87502,5.9,6,8.9,2,461,"lv","true","level3",1
87503,5.9,6,8.9,2,454,"lv","true","level3",1
87504,5.9,6,8.9,2,471,"lv","true","level3",1
87505,5.9,6,8.9,2,618,"lv","true","level3",1
87506,5.9,6,8.9,2,437,"lv","true","level3",1
87507,5.9,6,8.9,2,470,"lv","true","level3",0
87510,4.1,7.3,6.7,9,1000,"lv","true","level4",1.3
87490,6.6,2.3,3.3,2,1087,"lv","true","level2",0.4
87451,1.2,9.7,6.7,1,2000,"rv","true","level2",0.4
87453,1.2,9.7,6.7,1,1000,"rv","true","level2",0.7
87454,1.2,9.7,6.7,1,1000,"rv","true","level2",0.4
87455,1.2,9.7,6.7,1,1000,"rv","true","level2",0.2
87456,1.2,9.7,6.7,1,1000,"rv","true","level2",0.5
87457,1.2,9.7,6.7,1,1000,"rv","true","level2",0.8
87458,1.2,9.7,6.7,1,1000,"rv","true","level2",0.3
87459,1.2,9.7,6.7,1,1000,"rv","true","level2",1.1
87468,1.2,9.7,6.7,1,1000,"rv","true","level2",0.4
87436,4.7,0,3.3,6,2100,"lv","true","level3",1
87436,4.7,0,3.3,6,2100,"lv","true","level3",1
87404,0,10,8.9,3,661,"rv","true","level4",0
87404,0,10,8.9,3,661,"lv","true","level4",0
87404,0,10,8.9,3,661,"rv","true","level4",0
87404,0,10,8.9,3,661,"lv","true","level4",0
87403,0,10,8.9,2,872,"rv","true","level4",0
87403,0,10,8.9,2,872,"lv","true","level4",0
87403,0,10,8.9,2,872,"rv","true","level4",0
87403,0,10,8.9,2,872,"lv","true","level4",0
87377,1.9,9.7,6.7,1,1174,"rv","true","level4",0
87417,5.9,6,8.9,2,419,"lv","true","level3",0
87418,5.9,6,8.9,2,465,"lv","true","level3",0
87419,5.9,6,8.9,2,433,"lv","true","level3",0
87420,5.9,6,8.9,2,465,"lv","true","level3",1
87421,5.9,6,8.9,2,420,"lv","true","level3",0
87422,5.9,6,8.9,2,719,"lv","true","level3",0
87380,5.6,3.7,2.2,4,600,"lv","true","level4",2
87394,2.5,8.7,3.3,2,800,"rv","true","level4",2
87364,5.9,6,8.9,0,1101,"lv","true","level3",1
87364,5.9,6,8.9,0,1101,"lv","true","level3",1
87601,2.2,9,8.9,7,601,"lv","true","level3",1
87602,2.2,9,8.9,7,608,"lv","true","level3",1
87603,2.2,9,8.9,7,607,"lv","true","level3",0
87604,2.2,9,8.9,7,610,"lv","true","level3",1
87605,2.2,9,8.9,7,612,"lv","true","level3",1
87606,2.2,9,8.9,7,617,"lv","true","level3",2
87607,2.2,9,8.9,7,402,"lv","true","level3",1
87316,3.7,6.3,2.2,4,781,"rv","true","level3",0
87318,3.7,6.3,2.2,4,694,"rv","true","level3",1
87322,3.7,6.3,2.2,4,695,"rv","true","level3",0
87317,3.7,6.3,2.2,3,790,"rv","true","level3",0
87319,3.7,6.3,2.2,3,696,"rv","true","level3",1
87320,3.7,6.3,2.2,3,452,"rv","true","level3",1
87321,3.7,6.3,2.2,3,794,"rv","true","level3",0
87314,5.3,5.3,5.6,2,1000,"lv","true","level2",2
87366,4.7,0,10,2,2067,"lv","true","level3",1
87303,4.7,0,5.6,3,1500,"rv","true","level3",1
87302,0,10,8.9,4,1532,"rv","true","level4",1
87302,0,10,8.9,4,1532,"lv","true","level4",1
87360,3.7,5.7,1.1,4,600,"lv","true","level3",1
87368,3.7,7.3,8.9,11,1484,"lv","true","level3",0
87291,1.6,9.7,7.8,2,1000,"rv","true","level4",1.4
87294,2.8,9.3,10,2,1274,"rv","true","level4",1
87341,4.7,0,0,2,741,"lv","true","level3",0.5
87342,4.7,0,0,2,563,"lv","true","level3",0.78
87343,4.7,0,0,2,492,"lv","true","level3",2
87282,3.1,8,5.6,1,1746,"rv","true","level3",0
87324,4.7,0,7.8,0,600,"rv","true","level1",1
87307,4.7,0,3.3,2,600,"lv","true","level3",2
87249,0,10,8.9,5,1226,"rv","true","level4",2
87249,0,10,8.9,5,1226,"lv","true","level4",1
87247,3.1,9.3,8.9,4,1405,"rv","true","level4",1
87280,9.7,1.7,3.3,4,2000,"rv","true","level3",0.5
87280,9.7,1.7,3.3,4,1744,"lv","true","level3",0.5
87219,5.6,3.7,2.2,3,600,"lv","true","level4",2
87248,1.2,10,10,8,871,"rv","true","level2",2
87248,1.2,10,10,8,784,"lv","true","level2",1
87239,4.1,7.3,6.7,9,1000,"lv","true","level4",1
87251,5,6,8.3,9,1144,"rv","true","level4",3
87251,5,6,8.3,9,931,"lv","true","level4",3
87267,1.2,10,8.9,4,2015,"rv","true","level3",1
