"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology"
81734,1.2,9.7,5.6,2,888,"lv","true","level2"
81756,1.6,9.7,7.8,10,1300,"lv","true","level3"
81725,1.2,10,0,7,1004,"a","true","level4"
81725,1.2,10,0,7,840,"rv","true","level4"
81695,5,6.3,0,1,1747,"a","true","level2"
81694,1.2,9.7,0,1,1380,"rv","true","level2"
81702,2.2,9,0,2,1036,"rv","true","level3"
81702,2.2,9,0,2,1036,"lv","true","level3"
81688,5.9,6,0,0,1500,"rv","true","level3"
81688,5.9,6,0,0,1203,"lv","true","level3"
81690,4.4,5,0,1,2212,"rv","true","level3"
81690,4.4,5,0,1,2212,"rv","true","level3"
81663,4.7,6.7,0,2,1007,"a","true","level3"
81674,5,6.7,5,2,1000,"rv","true","level3"
81646,3.7,6.3,0,5,3980,"rv","true","level3"
81437,3.7,7.7,2.8,3,500,"lv","true","level4"
81537,1.2,10,0,15,5050,"rv","true","level3"
81071,4.4,5,6.7,1,2010,"rv","true","level3"
81035,1.2,9.7,5.6,1,1000,"lv","true","level2"
80715,1.6,9.7,7.8,3,500,"lv","true","level4"
80715,1.6,9.7,7.8,3,500,"lv","true","level4"
80724,1.2,10,10,7,1448,"a","true","level4"
80724,1.2,10,10,7,1282,"rv","true","level4"
80659,1.2,9.7,5.6,1,1000,"lv","true","level2"
80586,4.4,5,0,1,1854,"rv","true","level3"
80599,2.2,9,0,7,1228,"lv","true","level3"
80600,2.2,9,0,7,773,"lv","true","level3"
80601,2.2,9,0,7,815,"lv","true","level3"
80602,2.2,9,0,7,751,"lv","true","level3"
80603,2.2,9,0,7,392,"lv","true","level3"
80604,2.2,9,0,7,506,"lv","true","level3"
80605,2.2,9,0,7,831,"lv","true","level3"
80606,2.2,9,0,7,522,"lv","true","level3"
80607,2.2,9,0,7,828,"lv","true","level3"
80608,2.2,9,0,7,600,"lv","true","level3"
80609,2.2,9,0,7,382,"lv","true","level3"
80610,2.2,9,0,7,373,"lv","true","level3"
80611,2.2,9,0,7,813,"lv","true","level3"
80612,2.2,9,0,7,320,"lv","true","level3"
80613,2.2,9,0,7,409,"lv","true","level3"
79839,2.2,9,0,3,1054,"rv","true","level3"
79839,2.2,9,0,3,1054,"lv","true","level3"
79823,1.2,10,0,4,1000,"a","true","level3"
79823,1.2,10,0,4,1000,"a","true","level3"
79823,1.2,10,0,4,805,"rv","true","level3"
79823,1.2,10,0,4,805,"rv","true","level3"
79865,5.6,4.3,0,5,900,"lv","true","level2"
79596,1.2,10,0,4,1557,"a","true","level3"
79596,1.2,10,0,4,1152,"rv","true","level3"
79587,4.4,5,0,1,1885,"rv","true","level3"
79412,2.2,9,0,3,1022,"lv","true","level3"
79412,2.2,9,0,3,1022,"rv","true","level3"
79412,2.2,9,0,3,1022,"lv","true","level3"
79412,2.2,9,0,3,1022,"rv","true","level3"
79488,5,6.3,0,1,635,"a","true","level2"
79362,1.2,9.7,0,3,2000,"rv","true","level2"
79300,4.4,5,0,1,1308,"rv","true","level3"
79249,1.2,10,0,3,1630,"a","true","level3"
79249,1.2,10,0,3,1630,"a","true","level3"
79249,1.2,10,0,3,1630,"a","true","level3"
79249,1.2,10,0,3,1239,"rv","true","level3"
79249,1.2,10,0,3,1239,"rv","true","level3"
79249,1.2,10,0,3,1239,"rv","true","level3"
79206,3.7,8.7,0,4,845,"lv","true","level4"
79016,4.4,5,0,1,1963,"rv","true","level3"
78898,3.1,7,0,4,1004,"lv","true","level2"
78807,4.4,5,0,1,1966,"rv","true","level3"
78679,4.4,5,0,1,1990,"rv","true","level3"
78698,1.2,10,0,10,1004,"a","true","level4"
78499,4.4,5,0,1,2026,"rv","true","level3"
78368,1.6,9.7,0,3,500,"lv","true","level4"
78368,1.6,9.7,0,3,500,"lv","true","level4"
78351,1.2,10,0,4,1568,"a","true","level3"
78351,1.2,10,0,4,1189,"rv","true","level3"
78335,3.7,6.3,0,1,2005,"rv","true","level3"
78347,1.2,10,0,11,1000,"a","true","level4"
78328,4.4,5,0,1,1815,"rv","true","level3"
77982,4.4,5,0,2,1989,"rv","true","level3"
77982,4.4,5,0,2,1989,"rv","true","level3"
77168,4.4,5,0,1,1688,"rv","true","level3"
76752,5,4.3,0,2,450,"lv","true","level2"
76752,5,4.3,0,2,450,"lv","true","level2"
76282,6.9,2.3,0,1,911,"lv","true","level2"
75857,1.2,9.7,0,2,1200,"rv","true","level2"
75620,3.7,7.7,0,6,700,"rv","true","level4"
75814,4.7,0,0,3,519,"lv","true","level2"
74731,2.2,9,0,7,1043,"rv","true","level3"
74731,2.2,9,0,7,1043,"rv","true","level3"
74812,1.9,9.3,0,4,1106,"a","true","level4"
